Max,Min,Mean,Std Dev,RMS,Skewness,Kurtosis,Crest Factor,Form Factor,Label,RPM,BearingType
0.2238443076923077,-0.20444307692307692,0.010176315504807694,0.06641824672174744,0.06719330989647931,-0.15356232297831024,-0.021081486370284175,3.331348136253016,1.2441935671356101,0,1797,Normal
0.22718215384615387,-0.18232984615384615,0.012612063100961537,0.07005643402085145,0.07118263891835247,-0.00020018127741195456,-0.169962671594575,3.1915387979186205,1.2364820730805266,0,1797,Normal
0.21716861538461538,-0.1948467692307692,0.007234105168269231,0.06771495721041242,0.06810027685401554,-0.1420649029808794,-0.11573947195584111,3.188953487665741,1.2424276816666304,0,1797,Normal
0.1860849230769231,-0.23218892307692307,0.010461328124999999,0.06856188744627296,0.06935540207030971,-0.2420313684652421,-0.07555626844932828,3.3478130923606972,1.2475804978962575,0,1797,Normal
0.1846246153846154,-0.1883796923076923,0.010649367187499998,0.059564414800544425,0.060508912831297154,-0.17313794707665436,-0.21675043520789794,3.1132552791504837,1.2270405516978968,0,1797,Normal
0.1802436923076923,-0.17461107692307692,0.010033096153846153,0.06287314371273997,0.06366863606796659,-0.24836147629171393,-0.243375796552054,2.830965188500053,1.229371448561438,0,1797,Normal
0.19004861538461537,-0.18149538461538461,0.012327457932692307,0.06552948568436574,0.06667893005395177,-0.09254967063403444,-0.07388420008020491,2.8502049332651525,1.2609109110015293,0,1797,Normal
0.165432,-0.23239753846153846,0.012438081129807693,0.06318768138926756,0.06440022470103089,-0.3393008903607336,0.057148799289026275,3.6086448384366947,1.2313925675625506,0,1797,Normal
0.1990190769230769,-0.20652923076923077,0.010671165865384614,0.06960264607220895,0.0704159223555279,-0.2768453351457133,-0.2723057178539001,2.932990492213832,1.2294594625974042,0,1797,Normal
0.17544553846153846,-0.21216184615384615,0.011067616586538463,0.06935363388586599,0.07023118018431244,-0.2799605298253825,-0.2517227227032648,3.020906748214332,1.2288302497690953,0,1797,Normal
0.16647507692307692,-0.18983999999999998,0.014158139423076924,0.06446545621132155,0.06600187843127724,-0.23659975444027007,-0.2535621632906775,2.8762817742780764,1.2297541892924777,0,1797,Normal
0.19192615384615386,-0.20423446153846153,0.013035813100961538,0.06808279924010303,0.06931954973578071,-0.22700623451228713,-0.19276249339499563,2.946275074159083,1.2284376150454364,0,1797,Normal
0.18107815384615383,-0.15374953846153847,0.011550650841346155,0.05851738750532727,0.05964647663783102,-0.15461614054980014,-0.22563587888231718,3.0358566683770265,1.2265366820714607,0,1797,Normal
0.17481969230769231,-0.19442953846153843,0.014986692908653846,0.06720902824980715,0.06885967210655067,-0.25034914983894113,-0.27206500434504477,2.8235617817158065,1.2266562813738409,0,1797,Normal
0.20027076923076922,-0.18337292307692307,0.014761575721153844,0.0652740313859698,0.06692236764451724,-0.31696553849013015,-0.09222773503907344,2.9925834407799354,1.2345149899985788,0,1797,Normal
0.20277415384615383,-0.20193969230769232,0.011773323317307693,0.06305498331843434,0.06414469629846176,-0.1542032026187922,-0.05039165440882609,3.1611990631720635,1.2454520157859146,0,1797,Normal
0.16418030769230768,-0.20673784615384616,0.015108928485576923,0.062404654121594516,0.06420763643070909,-0.18193936245216338,-0.09519695389501637,3.2198326810698177,1.237593064413852,0,1797,Normal
0.20444307692307692,-0.200688,0.010913599759615384,0.06555679555657362,0.06645901070102885,-0.18213651859287933,-0.152070814092518,3.076228110628676,1.2422229362592463,0,1797,Normal
0.192552,-0.16793538461538463,0.011096138221153847,0.06042000119103509,0.06143045521032408,0.07796528172892762,-0.039094739572491655,3.134471319490393,1.2590492530057074,0,1797,Normal
0.1992276923076923,-0.2056947692307692,0.011389096153846152,0.06658322603825689,0.06755025907324978,-0.1659594956273104,-0.0977700528177805,3.045062625262755,1.2397797425727697,0,1797,Normal
0.1992276923076923,-0.168144,0.01192204326923077,0.06089979034088062,0.062055777968506906,-0.10187675831763603,0.005261373438746997,3.2104616013161524,1.2539485776283676,0,1797,Normal
0.1908830769230769,-0.22154953846153846,0.009039117187500001,0.06610565002093759,0.06672078090235488,-0.3136582980182886,0.14074273756803146,3.3205477433750925,1.2558240792822166,0,1797,Normal
0.17023015384615386,-0.1869193846153846,0.009731989182692307,0.06577510640140954,0.06649117411783903,-0.2040611003706177,-0.22115698441349663,2.811190915114788,1.2382315815640357,0,1797,Normal
0.1792006153846154,-0.17273353846153844,0.010958826923076924,0.06450316916255312,0.06542747679333889,-0.1842754420318965,-0.33991508436486706,2.7389198570295417,1.2276260497317482,0,1797,Normal
0.16459753846153846,-0.165432,0.006135003605769231,0.06021653191315878,0.0605282494781674,-0.011506206784098695,-0.4771638350046654,2.7331370298371422,1.2267991400100824,0,1797,Normal
0.1783661538461538,-0.20006215384615383,0.012523442307692308,0.06462702400065766,0.06582923999573198,-0.26352647668536755,-0.24279222046437132,3.039107756053766,1.2205056014406177,0,1797,Normal
0.15813046153846153,-0.1504116923076923,0.011932229567307693,0.057426253904366065,0.05865281527715145,-0.024532348818617013,-0.41189691553671226,2.6960421386637545,1.2319025117467002,0,1797,Normal
0.18253846153846154,-0.20402584615384614,0.007743420072115385,0.06856923597826756,0.06900507718317966,-0.15996094210101927,-0.34288917110264316,2.9566787616546346,1.225741173276771,0,1797,Normal
0.17085599999999998,-0.19505538461538463,0.009058471153846153,0.06494971833583078,0.06557836389807858,-0.2832485349056835,-0.1471169907865355,2.97438626127572,1.2246803300638809,0,1797,Normal
0.1829556923076923,-0.2059033846153846,0.008538766225961537,0.06548985027374249,0.06604415960203318,-0.1560716232760022,-0.007946940332127284,3.117662271063948,1.2474607273028793,0,1797,Normal
0.19150892307692308,-0.19380369230769232,0.006848859375,0.06832739881004962,0.0686697917783802,-0.265269968004361,-0.3095058892652669,2.822255423944782,1.2296508088147886,0,1797,Normal
0.18066092307692305,-0.1994363076923077,0.007596737379807692,0.06486754535637448,0.06531086325703456,-0.3620421914215652,-0.20107654642438266,3.0536467862538417,1.2149467965031675,0,1797,Normal
0.22175815384615383,-0.26911384615384615,0.00994101201923077,0.06929019073881618,0.06999967323200885,-0.3165344304574369,0.4361020075977309,3.844501463055231,1.2531080544591462,0,1797,Normal
0.20986707692307693,-0.24053353846153847,0.009304572115384616,0.06658052992528118,0.06722753920367498,-0.29365652682061716,0.17168893166623134,3.577901873409487,1.2442875859366855,0,1797,Normal
0.17002153846153847,-0.17273353846153844,0.00898757451923077,0.06272392132899755,0.06336455478124185,-0.3292728318723609,-0.3064965454533284,2.7260278093624937,1.2202742231423136,0,1797,Normal
0.20506892307692307,-0.1597993846153846,0.011954843149038462,0.06573897250852073,0.06681714436575509,-0.08057034904814565,-0.2671810169989026,3.0691063651924693,1.2388358589686093,0,1797,Normal
0.18900553846153845,-0.1992276923076923,0.008945403245192307,0.06662489084451731,0.06722273662432186,-0.09298745501872373,-0.13090272906182987,2.9636950578356807,1.2560533504551192,0,1797,Normal
0.19526400000000002,-0.24449723076923074,0.010523871995192308,0.0710997538512769,0.07187438263723284,-0.25099645485697575,0.3103228941736318,3.4017298208078754,1.2622109825557404,0,1797,Normal
0.19150892307692308,-0.21696000000000001,0.011520906850961538,0.06661976656612645,0.06760861329737293,-0.1905252296221078,0.04898994332362738,3.209058571364463,1.252781505123643,0,1797,Normal
0.1867107692307692,-0.1652233846153846,0.009734841346153846,0.06398183930026394,0.06471818056991084,-0.09365893039813772,-0.3893136741096921,2.884981740626619,1.2256932345550975,0,1797,Normal
0.18358153846153846,-0.16856123076923077,0.010711911057692307,0.06382401445452912,0.06471668918910987,-0.2594718551410834,-0.4172363600552753,2.836695460812146,1.212741088117399,0,1797,Normal
0.17481969230769231,-0.16647507692307692,0.012037352163461537,0.06084985762768856,0.062029049810690795,-0.17833196677258834,-0.27909588528250495,2.8183519309296576,1.2310294505438677,0,1797,Normal
0.25138153846153843,-0.21341353846153846,0.010384930889423077,0.06806311135573377,0.06885080912379396,-0.0786725346763002,0.11960661929442606,3.651105072847491,1.2495903345443173,0,1797,Normal
0.20715507692307691,-0.21320492307692307,0.008969646634615386,0.06644008974869375,0.06704282278189329,0.003498248636207804,-0.05699402981804358,3.180130463338796,1.25913831824807,0,1797,Normal
0.17544553846153846,-0.17815753846153848,0.011084322115384616,0.06705066717088788,0.06796068102085784,-0.2122739672461939,-0.4370792441735061,2.6214795935735267,1.219613598857886,0,1797,Normal
0.21445661538461538,-0.20548615384615385,0.011156848557692306,0.06684742416362065,0.0677720693726427,0.032764626088633404,0.13380018836499952,3.164380509106666,1.2589517820728997,0,1797,Normal
0.18900553846153845,-0.1804523076923077,0.009250177283653845,0.06579860101556279,0.06644562946789086,-0.1740420150998581,-0.34534449617861984,2.844514228778183,1.2283195243122773,0,1797,Normal
0.16501476923076921,-0.24324553846153843,0.009989091346153847,0.06318685851732932,0.06397156427046942,-0.23187128248286587,-0.07572921843790148,3.802400976676219,1.2278308384823984,0,1797,Normal
0.19755876923076923,-0.21779446153846155,0.01071659675480769,0.06752667716527033,0.06837176006940143,-0.19213705714793397,0.24322104440672332,3.185444711638067,1.259401291284942,0,1797,Normal
0.15667015384615385,-0.18149538461538461,0.0075932740384615375,0.05946666261467608,0.05994949351871863,-0.2182304878081525,-0.23527720134700925,3.027471525822224,1.2379695436123694,0,1797,Normal
0.1800350769230769,-0.16438892307692307,0.009569415865384616,0.06494671516689798,0.06564792099506923,-0.050374044285125846,-0.37426267156882576,2.742433792177504,1.229206190198199,0,1797,Normal
0.1800350769230769,-0.18399876923076922,0.010837813701923077,0.06143832567707754,0.062386906221099284,-0.1345696398878198,-0.36923251830386095,2.9493170983455617,1.2181937058693735,0,1797,Normal
0.18107815384615383,-0.2090326153846154,0.007984020432692307,0.06362520898248328,0.0641241904458397,-0.16477871872611394,-0.23518347033313658,3.2598090351123834,1.232360080678625,0,1797,Normal
0.1867107692307692,-0.200688,0.011426378004807692,0.06453097054920975,0.06553478674972346,-0.19003757761037876,0.10295630332904837,3.0623125511405873,1.2475366861862587,0,1797,Normal
0.19881046153846152,-0.19985353846153847,0.008883266826923076,0.06572169563741702,0.06631933132183701,-0.30439639147086317,-0.2599256300482802,3.013503521193263,1.2297036044702558,0,1797,Normal
0.16584923076923075,-0.18796246153846152,0.009254455528846154,0.06236879024230921,0.06305165297931971,-0.17091528103974937,-0.3509053911771649,2.981086976420924,1.223155063949083,0,1797,Normal
0.21299630769230768,-0.2157083076923077,0.010062228966346152,0.06969428016787495,0.07041690947414139,-0.1641159410485225,0.0558788582623988,3.06330268259672,1.2537778643025397,0,1797,Normal
0.20110523076923076,-0.18107815384615383,0.010401432692307692,0.06552689407568109,0.06634729571925396,-0.1514099305156489,-0.17556290277006914,3.0310991365827453,1.2424720608612505,0,1797,Normal
0.18504184615384617,-0.20256553846153844,0.010194243389423078,0.06579521911174957,0.06658027828303162,-0.24489979155106892,-0.20341047287819514,3.0424255302814416,1.2390964560865216,0,1797,Normal
0.19588984615384614,-0.18504184615384617,0.010324628004807691,0.06717964533997643,0.0679683947981904,-0.09185445973959415,-0.3687050673913519,2.8820725682205097,1.2302182396175574,0,1797,Normal
0.18483323076923078,-0.20944984615384615,0.011979697716346153,0.07114161415090778,0.0721432077285982,-0.3082027554976816,-0.26848198773712095,2.903251085560178,1.2175937289340524,0,1797,Normal
0.1666836923076923,-0.18775384615384613,0.008585623197115384,0.05985912334119997,0.06047170886340022,-0.1298526480083212,-0.3414058657260224,3.104821240920511,1.2256076165082117,0,1797,Normal
0.2415766153846154,-0.1802436923076923,0.010301810697115384,0.07142493856417331,0.07216404334940728,0.05807294825727867,-0.014975700479020748,3.3476036565043663,1.24431763311445,0,1797,Normal
0.16271999999999998,-0.22154953846153846,0.013421262620192307,0.058604564031399256,0.06012175326477553,-0.3614438318911597,0.2412260430814519,3.685014598390649,1.2414901827913611,0,1797,Normal
0.19797599999999999,-0.20652923076923077,0.009499741586538463,0.06586832898502418,0.06654984487953661,-0.23848595384068816,0.03972799629565715,3.103376591531867,1.2518434671058416,0,1797,Normal
0.16501476923076921,-0.14853415384615384,0.01043341766826923,0.05869026229842346,0.059610427719471185,-0.15865845179282365,-0.12476085324272113,2.768219849173615,1.2444488571502959,0,1797,Normal
0.18629353846153843,-0.1881710769230769,0.012676033052884615,0.06625176451059549,0.06745352559151539,-0.01197445416760347,-0.27839283322457975,2.7896403527163587,1.2477786458617373,0,1797,Normal
0.20548615384615385,-0.1942209230769231,0.011193315504807691,0.069130254850971,0.07003058223198183,-0.1991206344735331,-0.3470177695245069,2.934234548635691,1.2241466010947795,0,1797,Normal
0.18107815384615383,-0.19547261538461536,0.012834531850961539,0.06433499490181743,0.06560271927938828,-0.13296541681482513,-0.25883769434713777,2.97964196502493,1.2260167586351378,0,1797,Normal
0.22968553846153844,-0.16647507692307692,0.013197164062499999,0.06645215601588673,0.06774993858633595,0.054839240067051515,-0.1275613671644127,3.3901955227434293,1.2376829548405601,0,1797,Normal
0.18212123076923076,-0.19317784615384614,0.014190939302884615,0.0641664058446552,0.06571689582838768,-0.2717209872506057,-0.2228943177572873,2.939546120046639,1.2250349177002602,0,1797,Normal
0.21967199999999998,-0.19046584615384615,0.01366451141826923,0.06547868002508021,0.06688928471830782,-0.0728586301856751,-0.14072366805086478,3.2841134559161316,1.2404076553769903,0,1797,Normal
0.20152246153846154,-0.19171753846153847,0.01475953846153846,0.06313860628731509,0.06484078638867838,-0.17859337179393864,-0.15646602191140824,3.1079583200991014,1.2345984363520752,0,1797,Normal
0.19442953846153843,-0.17294215384615383,0.014760760817307692,0.06525230686618126,0.06690099858196477,-0.12970024445695988,-0.1805211985194477,2.9062277482051355,1.2319078151879623,0,1797,Normal
0.17711446153846155,-0.2059033846153846,0.009510131610576924,0.07119964573787456,0.07183197168705126,-0.1990170886662689,-0.2892580196486878,2.8664587617396786,1.2371662814948272,0,1797,Normal
0.208824,-0.17690584615384616,0.014104559495192306,0.06497459153919981,0.06648786463888937,-0.11451179862313056,-0.0898078619360283,3.1407836773548135,1.2413205584120275,0,1797,Normal
0.19046584615384615,-0.18796246153846152,0.01209398798076923,0.0586562763558137,0.059890093514775714,-0.2859302451140112,-0.14182864092008618,3.1802562823992853,1.221643266465451,0,1797,Normal
0.16105107692307694,-0.18337292307692307,0.0117828984375,0.059624450395491656,0.06077755984368642,-0.3276121585323491,-0.06783369745033507,3.0171155858928724,1.235315668515761,0,1797,Normal
0.2290596923076923,-0.2127876923076923,0.01254585216346154,0.06919348288848891,0.07032166437696878,-0.17967898697118814,-0.22806665836481654,3.2573132950862322,1.2281894323609088,0,1797,Normal
0.17648861538461538,-0.19630707692307692,0.012694572115384615,0.0705990239093293,0.07173126471868979,-0.26221457050524005,-0.34296937539056893,2.7367017393731876,1.2174013809893298,0,1797,Normal
0.17648861538461538,-0.16501476923076921,0.010423842548076923,0.06284362929173735,0.06370226240899461,-0.19873978791941202,-0.1740133226485514,2.770523505923325,1.2450864528052614,0,1797,Normal
0.18525046153846153,-0.15228923076923076,0.011478124399038461,0.06599104559113896,0.06698182916233016,-0.02234187338861148,-0.3184984872665959,2.7656823328832645,1.240090536281797,0,1797,Normal
0.19693292307692306,-0.1693956923076923,0.011595266826923077,0.06449989839518992,0.06553386228338268,-0.06525632432998249,-0.13278765355559985,3.005055954513138,1.2587025432173071,0,1797,Normal
0.1787833846153846,-0.22572184615384616,0.009047673677884616,0.068395021536721,0.06899086439515027,-0.18259623139034398,-0.17634437738589392,3.271764285500289,1.2321772076764972,0,1797,Normal
0.16772676923076923,-0.19338646153846153,0.010133736778846155,0.05767518992453542,0.058558689824262385,-0.38096262025480315,0.3866129964130267,3.302438325017588,1.2614920154970906,0,1797,Normal
0.20715507692307691,-0.165432,0.014277726562499999,0.06508020713502052,0.06662797337853445,-0.13454480281433454,-0.226168504227648,3.1091306911912784,1.2326373641500414,0,1797,Normal
0.1942209230769231,-0.19964492307692308,0.010571340144230768,0.06826536011017692,0.06907903172032133,-0.1765014070139224,-0.17548813856461587,2.89009440498849,1.2352575482654407,0,1797,Normal
0.17377661538461536,-0.22280123076923075,0.012242300480769231,0.07126847630872159,0.07231230625853566,-0.29559388553956556,-0.07300967375285383,3.0810970123488706,1.2564562885551294,0,1797,Normal
0.19067446153846154,-0.235944,0.012310548677884614,0.0650889921384705,0.06624293552034391,-0.16608985851566874,0.18182902462948114,3.561798675536338,1.2656507324736104,0,1797,Normal
0.18399876923076922,-0.21111876923076925,0.009614439302884614,0.0630447641728749,0.06377366017975025,-0.14780479901525512,-0.004471399210383975,3.3104383319965818,1.252852573914867,0,1797,Normal
0.19296923076923078,-0.1635544615384615,0.012999957331730769,0.064148957516221,0.06545294218784017,-0.0027879190183554736,-0.31518000106926936,2.948213240215205,1.2412898911038557,0,1797,Normal
0.20110523076923076,-0.18983999999999998,0.011938137620192307,0.0653026340995237,0.06638488645900456,0.0032414524395781583,-0.1936216549463241,3.029382763099574,1.248793139893321,0,1797,Normal
0.16689230769230767,-0.17085599999999998,0.011408246394230768,0.059316403572993705,0.060403508330441696,-0.2071399267830935,-0.269306565699277,2.8285774241012636,1.231604138094619,0,1797,Normal
0.20193969230769232,-0.25534523076923077,0.011623381009615383,0.07221345592501859,0.07314291628537442,-0.15417110709243786,-0.09556544766263553,3.491045254101925,1.2460642359015366,0,1797,Normal
0.21654276923076923,-0.22008923076923076,0.012687849158653845,0.07197618711382489,0.07308592906789299,-0.07072527939869319,-0.04920512905968,3.0113762467845135,1.2585248051938005,0,1797,Normal
0.17231630769230769,-0.19735015384615384,0.012762209134615385,0.06226761504762196,0.06356201590348198,-0.3346187210936609,-0.05767734074108599,3.104844159534324,1.2324712175716304,0,1797,Normal
0.19046584615384615,-0.16209415384615386,0.010063858774038462,0.06299191522166392,0.06379077234770783,0.10569714251071903,-0.1524570848718776,2.985789937072146,1.2574968465282121,0,1797,Normal
0.21028430769230766,-0.18212123076923076,0.014221294471153846,0.06145227159432912,0.06307635769873259,-0.16715670520030151,-0.07539810074849962,3.3338054916974538,1.2411358293287071,0,1797,Normal
0.18483323076923078,-0.19526400000000002,0.011878242187499999,0.06417888943549722,0.0652688477501992,-0.13365000792778714,-0.18930685258567248,2.991687561994751,1.2403192440258664,0,1797,Normal
0.18253846153846154,-0.18629353846153843,0.008731083533653847,0.06363710399597398,0.06423326883061495,-0.24140380310766352,-0.2931619892272348,2.900265576593962,1.2188185158529503,0,1797,Normal
0.15270646153846154,-0.20819815384615384,0.013846031249999998,0.058182056453625286,0.059806891530565405,-0.26913581275441134,-0.08062216110898168,3.48117329822685,1.234723504049057,0,1797,Normal
0.19067446153846154,-0.1787833846153846,0.011027890024038462,0.07040459849800068,0.07126304686193938,0.00810560847736651,-0.5502697729799779,2.6756428462547,1.2202005578068482,0,1797,Normal
0.1639716923076923,-0.1777403076923077,0.011272361177884615,0.06112450439660731,0.06215521831878275,-0.28216594744119516,-0.1569578741904829,2.8596200367394764,1.2348764528447693,0,1797,Normal
0.18775384615384613,-0.1792006153846154,0.013265615985576922,0.06646576534185443,0.06777665180543556,-0.1241180921024352,-0.3700869644934155,2.77018473401173,1.220581642089412,0,1797,Normal
0.1842073846153846,-0.18253846153846154,0.011599341346153844,0.06135421132229128,0.062441043926611046,-0.2511511830229933,-0.07027134004591762,2.9501009757602614,1.2416959911170378,0,1797,Normal
0.1858763076923077,-0.23239753846153846,0.011606064302884616,0.06684747186678983,0.06784751449820361,-0.2542070790549166,0.22728003025151589,3.425291850119161,1.2630827047275788,0,1797,Normal
0.19192615384615386,-0.18212123076923076,0.009634404447115384,0.06290196650755699,0.06363551790917095,-0.14326023584749756,-0.013062848996427068,3.016022500517656,1.2587940420644665,0,1797,Normal
0.168144,-0.18212123076923076,0.011693870192307691,0.05990058707550825,0.06103136023443267,-0.2861693308486405,-0.1737607002924646,2.984059835298929,1.2275280368233565,0,1797,Normal
0.1489513846153846,-0.16584923076923075,0.008896916466346154,0.06059799523971433,0.061247629747457025,-0.1407451879328176,-0.2664510276807275,2.7078473314490465,1.2414053186235787,0,1797,Normal
0.2275993846153846,-0.23239753846153846,0.01007710096153846,0.06847546988395599,0.06921298967403158,-0.10435495099960321,-0.28481918258293826,3.3577156478292256,1.21304732038305,0,1797,Normal
0.18712800000000002,-0.17502830769230768,0.011167646033653847,0.06419138088683216,0.06515558071333066,-0.19739150047556525,-0.20111902763354195,2.872017990651016,1.2371418432950376,0,1797,Normal
0.1800350769230769,-0.1829556923076923,0.007339431490384615,0.06508322539428002,0.06549575163569545,-0.15672284301184183,-0.3393751068289954,2.7933978577013643,1.2285314122870312,0,1797,Normal
0.20110523076923076,-0.18942276923076923,0.011468753004807692,0.06619708088403596,0.06718322568210672,-0.2114439927116017,-0.012462548106277449,2.993384564784186,1.2405811790710493,0,1797,Normal
0.18754523076923074,-0.20339999999999997,0.010659960937499999,0.0669319257260641,0.06777549297930917,-0.07210037716498555,-0.27208274735174687,3.0010847735492665,1.2415784569135742,0,1797,Normal
0.2342750769230769,-0.19463815384615382,0.008741269831730769,0.06855574072109498,0.06911077617918299,-0.015937349137505476,0.05577524071910833,3.3898487309080956,1.2496878539999376,0,1797,Normal
0.23281476923076924,-0.2073636923076923,0.009563915264423076,0.06803969846030876,0.06870858055406767,-0.02092379631679433,-0.06251913568665124,3.388438057566395,1.251153985706082,0,1797,Normal
